v2x_family_id,equipment_id,seq_num,timestamp,fix_mode,latitude,longitude,altitude,qty_SV_used,SemiMajorAxisAccuracy,heading,velocity,time_confidence,time_uncertainty,position_confidence,dd,dd
81,233,219,1634823775667797,3,44.628375,10.948524,73.260042,25,2.000386,50.500000,0.500000, , , ,  0%,
81,233,220,1634823775717817,3,44.628375,10.948524,73.264838,24,2.000367,50.400002,0.370000, , , ,  0%,
81,233,221,1634823775767833,3,44.628375,10.948524,73.264838,24,2.000367,50.400002,0.370000, , , ,  0%,
81,233,222,1634823775817792,3,44.628375,10.948525,73.236179,25,2.000385,50.500000,0.410000, , , ,  0%,
81,233,223,1634823775867792,3,44.628375,10.948525,73.236179,25,2.000385,50.500000,0.410000, , , ,  0%,
81,233,224,1634823775917784,3,44.628375,10.948526,73.231528,23,2.000453,50.500000,0.400000, , , ,  0%,
81,233,225,1634823775967785,3,44.628375,10.948526,73.231528,23,2.000453,50.500000,0.400000, , , ,  0%,
81,233,226,1634823776017779,3,44.628375,10.948526,73.274675,24,2.000373,50.500000,0.440000, , , ,  0%,
81,233,227,1634823776067777,3,44.628375,10.948526,73.274675,24,2.000373,50.500000,0.440000, , , ,  0%,
81,233,228,1634823776117790,3,44.628375,10.948527,73.436719,24,2.000380,50.599998,0.530000, , , ,  0%,
81,233,229,1634823776167799,3,44.628375,10.948527,73.436719,24,2.000380,50.599998,0.530000, , , ,  0%,
81,233,230,1634823776217790,3,44.628375,10.948528,73.441786,24,2.000370,50.599998,0.580000, , , ,  0%,
81,233,231,1634823776267798,3,44.628375,10.948528,73.441786,24,2.000370,50.599998,0.580000, , , ,  0%,
81,233,232,1634823776319050,3,44.628375,10.948529,73.440389,24,2.000363,50.700001,0.670000, , , ,  0%,
81,233,233,1634823776367823,3,44.628375,10.948529,73.440389,24,2.000363,50.700001,0.670000, , , ,  0%,
81,233,234,1634823776417796,3,44.628375,10.948530,73.435654,24,2.000383,50.799999,0.780000, , , ,  0%,
81,233,235,1634823776467830,3,44.628375,10.948530,73.435654,24,2.000383,50.799999,0.780000, , , ,  0%,
81,233,236,1634823776517789,3,44.628375,10.948531,73.433402,23,2.000456,50.799999,0.780000, , , ,  0%,
81,233,237,1634823776567784,3,44.628375,10.948531,73.433402,23,2.000456,50.799999,0.780000, , , ,  0%,
81,233,238,1634823776618194,3,44.628375,10.948533,73.431138,24,2.000372,50.900002,0.910000, , , ,  0%,
81,233,239,1634823776667838,3,44.628375,10.948533,73.431138,24,2.000372,50.900002,0.910000, , , ,  0%,
81,233,240,1634823776717808,3,44.628375,10.948534,73.438656,24,2.000376,51.000000,0.970000, , , ,  0%,
81,233,241,1634823776767828,3,44.628375,10.948534,73.438656,24,2.000376,51.000000,0.970000, , , ,  0%,
81,233,242,1634823776817816,3,44.628375,10.948535,73.455175,24,2.000294,88.900002,1.010000, , , ,  0%,
81,233,243,1634823776867797,3,44.628375,10.948535,73.455175,24,2.000294,88.900002,1.010000, , , ,  0%,
81,233,244,1634823776917792,3,44.628375,10.948537,73.458591,23,2.000374,51.099998,1.060000, , , ,  0%,
81,233,245,1634823776967825,3,44.628375,10.948537,73.458591,23,2.000374,51.099998,1.060000, , , ,  0%,
81,233,246,1634823777017809,3,44.628375,10.948539,73.461952,25,2.000287,96.800003,1.280000, , , ,  0%,
